plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
7104,NTHETA,HC_DEEP,6,n1,NTHETA,21/80,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7104,NTHETA,HC_DEEP,6,n2,NTHETA,7/4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7104,NTHETA,HC_DEEP,6,n3,NTHETA,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7104,NTHETA,HC_DEEP,6,n4,NTHETA,1/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7104,NTHETA,HC_DEEP,6,n5,NTHETA,21/40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7105,AGSE,HC_DEEP,4,n0,AGSE,1/2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7105,AGSE,HC_DEEP,4,n1,AGSE,1/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7105,AGSE,HC_DEEP,4,n2,AGSE,3/8,1,1,2,1,1,2,1,0,1,1,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
7105,AGSE,HC_DEEP,4,n3,AGSE,3/4,0,0,1,0,0,1,1,0,1,1,2,2,2,2,1,1,2,2,1,1,0,0,-1,0,
7106,REDUCE,,3,n0,REDUCE,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7106,REDUCE,,3,n1,REDUCE,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7106,REDUCE,,3,n2,REDUCE,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7107,HC_NONINT,HC_NONINT,2,n0,HASH,1/5,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
7107,HC_NONINT,HC_NONINT,2,n1,PASS,1/5,4,4,6,4,4,5,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,1,0,0,4
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,PASS,3/10,0,0,1,0,0,0,1,0,1,0,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7108,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,HASH,3/58,2,2,2,2,2,2,1,1,1,1,12,12,12,12,1,1,14,14,1,0,1,1,2,1,2
7109,HC_INT,"HC_DEEP,HC_INT",4,n0,AGSE,1/20,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
7109,HC_INT,"HC_DEEP,HC_INT",4,n1,HASH,3/40,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7109,HC_INT,"HC_DEEP,HC_INT",4,n2,AGSE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7109,HC_INT,"HC_DEEP,HC_INT",4,n3,AGSE,8/25,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7110,HC_SINGLE,HC_SINGLE,3,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7110,HC_SINGLE,HC_SINGLE,3,n1,PASS,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7110,HC_SINGLE,HC_SINGLE,3,n2,PASS,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7111,HC_DEEP,HC_DEEP,5,n0,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7111,HC_DEEP,HC_DEEP,5,n1,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7111,HC_DEEP,HC_DEEP,5,n2,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7111,HC_DEEP,HC_DEEP,5,n3,NTHETA,1/5,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7111,HC_DEEP,HC_DEEP,5,n4,SUB,1/4,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n0,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n1,PASS,1/3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n2,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n3,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n4,PASS,1/3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7112,PASS,"HC_DEEP,HC_SINGLE",6,n5,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7113,SHIFT,,2,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7113,SHIFT,,2,n1,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
7114,HASH,"HC_DEEP,HC_NONINT",5,n0,HASH,735/6176,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,0,5,0,6,1,
7114,HASH,"HC_DEEP,HC_NONINT",5,n1,HASH,735/11176,13,13,13,13,13,13,1,1,1,1,0,0,0,0,1,1,13,13,1,11,12,0,2,1,
7114,HASH,"HC_DEEP,HC_NONINT",5,n2,HASH,294/2441,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,0,5,0,6,1,
7114,HASH,"HC_DEEP,HC_NONINT",5,n3,HASH,735/11176,13,13,13,13,13,13,1,1,1,1,0,0,0,0,1,1,13,13,1,11,12,0,2,1,
7114,HASH,"HC_DEEP,HC_NONINT",5,n4,HASH,1470/24557,15,15,15,15,15,15,1,1,1,1,0,0,0,0,1,1,15,15,1,13,15,0,2,0,
7115,ADD,,3,n0,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7115,ADD,,3,n1,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7115,ADD,,3,n2,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7116,SUB,HC_DEEP,6,n0,SUB,9/20,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7116,SUB,HC_DEEP,6,n1,SUB,3/4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7116,SUB,HC_DEEP,6,n2,SUB,7/24,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7116,SUB,HC_DEEP,6,n3,SUB,3/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7116,SUB,HC_DEEP,6,n4,SUB,7/24,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
7116,SUB,HC_DEEP,6,n5,SUB,3/5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
7117,THETA,,1,n0,THETA,1/6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7118,NTHETA,HC_DEEP,4,n0,NTHETA,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7118,NTHETA,HC_DEEP,4,n1,NTHETA,16/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7118,NTHETA,HC_DEEP,4,n2,NTHETA,4/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7118,NTHETA,HC_DEEP,4,n3,NTHETA,7/40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7119,AGSE,HC_DEEP,6,n0,AGSE,1/40,3,3,4,3,3,3,1,0,1,0,2,2,2,2,1,1,5,5,1,0,3,0,3,0,
7119,AGSE,HC_DEEP,6,n1,AGSE,1/30,2,2,3,2,2,3,1,0,1,1,2,2,2,2,1,1,4,4,1,3,2,0,-1,0,
7119,AGSE,HC_DEEP,6,n2,AGSE,1/15,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,1,1,0,0,0,
7119,AGSE,HC_DEEP,6,n3,AGSE,1/60,7,7,12,7,7,11,1,0,1,0,11,11,11,11,1,1,18,18,1,4,7,0,3,0,
7119,AGSE,HC_DEEP,6,n4,AGSE,1/30,2,2,3,2,2,3,1,0,1,1,3,3,3,3,1,1,5,5,1,3,2,0,-1,0,
7119,AGSE,HC_DEEP,6,n5,AGSE,1/60,7,7,12,7,7,11,1,0,1,0,8,8,8,8,1,1,15,15,1,4,7,0,3,0,
7120,REDUCE,"HC_DEEP,HC_SINGLE",5,n0,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7120,REDUCE,"HC_DEEP,HC_SINGLE",5,n1,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7120,REDUCE,"HC_DEEP,HC_SINGLE",5,n2,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7120,REDUCE,"HC_DEEP,HC_SINGLE",5,n3,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7120,REDUCE,"HC_DEEP,HC_SINGLE",5,n4,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7121,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n0,HASH,1/3,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7121,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n1,SHIFT,1,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7121,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n2,HASH,4/37,4,4,7,4,4,7,1,0,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
7121,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n3,SUB,1/3,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
7121,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n4,SUB,8/37,2,2,4,2,2,4,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,PASS,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,SUB,1/100,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,AGSE,1/50,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,HASH,1/200,2,1,3,2,1,2,0,0,1,0,1,1,1,1,1,1,3,2,0,0,1,0,1,0,
7122,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,AGSE,1/200,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
7123,HC_INT,"HC_DEEP,HC_INT",5,n0,SUB,9/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7123,HC_INT,"HC_DEEP,HC_INT",5,n1,AGSE,3/32,3,3,4,3,3,3,1,0,1,0,3,3,3,3,1,1,6,6,1,0,3,0,3,0,
7123,HC_INT,"HC_DEEP,HC_INT",5,n2,HASH,3/40,5,5,7,5,5,6,1,0,1,0,3,3,3,3,1,1,8,8,1,4,5,0,1,0,
7123,HC_INT,"HC_DEEP,HC_INT",5,n3,PASS,3/32,3,3,5,3,3,4,1,0,1,0,3,3,3,3,1,1,6,6,1,3,3,0,0,0,
7123,HC_INT,"HC_DEEP,HC_INT",5,n4,SHIFT,3/32,0,0,2,0,0,1,1,0,1,0,6,6,6,6,1,1,6,6,1,3,0,0,-3,0,
7124,HC_SINGLE,HC_SINGLE,2,n0,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7124,HC_SINGLE,HC_SINGLE,2,n1,SHIFT,147/1000,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7125,HC_DEEP,"HC_DEEP,HC_NONINT",5,n0,SUB,49/125,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7125,HC_DEEP,"HC_DEEP,HC_NONINT",5,n1,HASH,588/7675,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
7125,HC_DEEP,"HC_DEEP,HC_NONINT",5,n2,ADD,4/25,4,2,2,4,2,2,0,0,1,1,0,0,0,0,1,1,4,2,0,0,2,0,2,0,
7125,HC_DEEP,"HC_DEEP,HC_NONINT",5,n3,NTHETA,49/75,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
7125,HC_DEEP,"HC_DEEP,HC_NONINT",5,n4,REDUCE,4/25,4,2,3,4,2,2,0,0,1,0,0,0,0,0,1,1,4,2,0,2,2,0,0,0,
7126,PASS,HC_DEEP,6,n0,PASS,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7126,PASS,HC_DEEP,6,n1,PASS,1/16,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7126,PASS,HC_DEEP,6,n2,PASS,1/16,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7126,PASS,HC_DEEP,6,n3,PASS,1/16,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7126,PASS,HC_DEEP,6,n4,PASS,1/16,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7126,PASS,HC_DEEP,6,n5,PASS,1/16,0,0,4,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7127,SHIFT,"HC_DEEP,HC_SINGLE",5,n0,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
7127,SHIFT,"HC_DEEP,HC_SINGLE",5,n1,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7127,SHIFT,"HC_DEEP,HC_SINGLE",5,n2,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
7127,SHIFT,"HC_DEEP,HC_SINGLE",5,n3,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7127,SHIFT,"HC_DEEP,HC_SINGLE",5,n4,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
7128,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n0,HASH,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
7128,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n1,HASH,1/18,9,9,11,9,9,11,1,0,1,1,0,0,0,0,1,1,9,9,1,8,9,0,1,0,
7128,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n2,HASH,1/20,10,10,13,10,10,13,1,0,1,1,0,0,0,0,1,1,10,10,1,10,10,0,0,0,
7128,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n3,HASH,1/28,16,16,19,16,16,19,1,0,1,1,0,0,0,0,1,1,16,16,1,14,15,0,2,1,
7128,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n4,HASH,1/30,16,16,21,16,16,21,1,0,1,1,0,0,0,0,1,1,16,16,1,15,16,0,1,0,
7129,ADD,HC_DEEP,6,n0,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7129,ADD,HC_DEEP,6,n1,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7129,ADD,HC_DEEP,6,n2,ADD,1/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
7129,ADD,HC_DEEP,6,n3,ADD,1/8,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
7129,ADD,HC_DEEP,6,n4,ADD,1/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
7129,ADD,HC_DEEP,6,n5,ADD,1/8,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
7130,SUB,HC_DEEP,4,n0,SUB,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7130,SUB,HC_DEEP,4,n1,SUB,4/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7130,SUB,HC_DEEP,4,n2,SUB,32/9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7130,SUB,HC_DEEP,4,n3,SUB,7/6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7131,THETA,HC_DEEP,6,n0,THETA,1029/4000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7131,THETA,HC_DEEP,6,n1,THETA,441/2000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
7131,THETA,HC_DEEP,6,n2,THETA,3087/4000,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
7131,THETA,HC_DEEP,6,n3,THETA,21609/16000,3,1,2,3,2,2,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,0,-1,
7131,THETA,HC_DEEP,6,n4,THETA,147/500,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
7131,THETA,HC_DEEP,6,n5,THETA,343/1000,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
7132,NTHETA,HC_DEEP,4,n0,NTHETA,1/12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7132,NTHETA,HC_DEEP,4,n1,NTHETA,1/10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7132,NTHETA,HC_DEEP,4,n2,NTHETA,8/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7132,NTHETA,HC_DEEP,4,n3,NTHETA,32/75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7133,AGSE,,3,n0,AGSE,6/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7133,AGSE,,3,n1,AGSE,1/6,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
7133,AGSE,,3,n2,AGSE,6/25,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
7134,REDUCE,,1,n0,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n0,AGSE,3/4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n1,HASH,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n2,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n3,PASS,1/10,4,4,6,4,4,5,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n4,AGSE,1/4,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7135,HC_NONINT,"HC_DEEP,HC_NONINT",6,n5,PASS,1/8,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7136,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
7136,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,HASH,2/19,2,2,2,2,2,2,1,1,1,1,19,19,19,19,1,1,21,21,1,0,1,0,2,1,
7136,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,HASH,2/19,6,6,7,6,6,6,1,0,1,0,0,0,0,0,1,1,6,6,1,0,6,0,6,0,
7136,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,SUB,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7136,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,HASH,1/2,3,3,4,3,3,3,1,0,1,0,4,4,4,4,1,1,7,7,1,0,3,0,3,0,
7137,HC_INT,"HC_DEEP,HC_INT",4,n0,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7137,HC_INT,"HC_DEEP,HC_INT",4,n1,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
7137,HC_INT,"HC_DEEP,HC_INT",4,n2,PASS,3/8,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7137,HC_INT,"HC_DEEP,HC_INT",4,n3,HASH,3/16,1,1,5,1,1,4,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1
7138,HC_SINGLE,HC_SINGLE,2,n0,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
7138,HC_SINGLE,HC_SINGLE,2,n1,AGSE,3/8,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7139,HC_DEEP,HC_DEEP,6,n0,AGSE,2/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
7139,HC_DEEP,HC_DEEP,6,n1,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7139,HC_DEEP,HC_DEEP,6,n2,NTHETA,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7139,HC_DEEP,HC_DEEP,6,n3,PASS,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7139,HC_DEEP,HC_DEEP,6,n4,PASS,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7139,HC_DEEP,HC_DEEP,6,n5,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7140,PASS,HC_DEEP,4,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7140,PASS,HC_DEEP,4,n1,PASS,1/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7140,PASS,HC_DEEP,4,n2,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
