plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
8607,HC_INT,"HC_DEEP,HC_INT",5,n2,AGSE,1/40,1,0,1,1,0,0,0,1,1,0,3,3,3,3,1,1,4,3,0,0,0,0,0,0,
8607,HC_INT,"HC_DEEP,HC_INT",5,n3,PASS,1/40,1,0,2,1,0,1,0,0,1,0,3,3,3,3,1,1,4,3,0,0,0,0,0,0,
8607,HC_INT,"HC_DEEP,HC_INT",5,n4,HASH,1/80,3,1,3,3,1,2,0,1,1,0,6,6,6,6,1,1,9,7,0,0,1,0,1,0,
8608,HC_SINGLE,HC_SINGLE,1,n0,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8609,HC_DEEP,HC_DEEP,6,n0,NTHETA,3/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8609,HC_DEEP,HC_DEEP,6,n1,ADD,1/16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8609,HC_DEEP,HC_DEEP,6,n2,SUB,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8609,HC_DEEP,HC_DEEP,6,n3,ADD,3/32,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
8609,HC_DEEP,HC_DEEP,6,n4,AGSE,3/128,15,15,20,15,15,19,1,0,1,0,2,2,2,2,1,1,17,17,1,12,15,0,3,0,
8609,HC_DEEP,HC_DEEP,6,n5,REDUCE,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8610,PASS,,2,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8610,PASS,,2,n1,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8611,SHIFT,"HC_DEEP,HC_SINGLE",5,n0,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8611,SHIFT,"HC_DEEP,HC_SINGLE",5,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
8611,SHIFT,"HC_DEEP,HC_SINGLE",5,n2,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,11,11,11,11,1,1,11,11,1,0,0,0,0,0,
8611,SHIFT,"HC_DEEP,HC_SINGLE",5,n3,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8611,SHIFT,"HC_DEEP,HC_SINGLE",5,n4,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8612,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n0,HASH,1/12,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8612,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n1,HASH,1/20,2,2,4,2,2,4,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
8612,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n2,HASH,1/20,2,2,4,2,2,4,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
8612,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n3,HASH,1/24,4,4,6,4,4,6,1,0,1,1,0,0,0,0,1,1,4,4,1,3,4,0,1,0,
8613,ADD,,3,n0,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8613,ADD,,3,n1,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8613,ADD,,3,n2,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8614,SUB,,2,n0,SUB,9/20,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8614,SUB,,2,n1,SUB,3/10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8615,THETA,,3,n0,THETA,10/9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8615,THETA,,3,n1,THETA,4/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8615,THETA,,3,n2,THETA,4/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8616,NTHETA,,2,n0,NTHETA,1/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8616,NTHETA,,2,n1,NTHETA,1/4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8617,AGSE,,1,n0,AGSE,1/6,3,3,4,3,3,3,1,0,1,0,3,3,3,3,1,1,6,6,1,0,3,0,3,0,
8618,REDUCE,,1,n0,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8619,HC_NONINT,HC_NONINT,3,n0,HASH,2/7,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
8619,HC_NONINT,HC_NONINT,3,n1,SUB,6/7,1,1,1,1,1,2,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8619,HC_NONINT,HC_NONINT,3,n2,SUB,6/7,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SUB,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,HASH,1/3,2,2,3,2,2,2,1,0,1,0,5,5,5,5,1,1,7,7,1,0,2,0,2,0,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,SHIFT,1/3,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,2,0,0,-2,0,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,1/3,5,2,6,5,2,5,0,0,1,0,2,2,2,2,1,1,7,4,0,0,2,0,2,0,
8620,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SUB,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8621,HC_INT,"HC_DEEP,HC_INT",4,n0,SUB,3/100,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8621,HC_INT,"HC_DEEP,HC_INT",4,n1,HASH,3/400,4,1,2,4,1,1,0,0,1,0,0,0,0,0,1,1,4,1,0,0,1,0,1,0,
8621,HC_INT,"HC_DEEP,HC_INT",4,n2,SUB,3/50,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
8621,HC_INT,"HC_DEEP,HC_INT",4,n3,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8622,HC_SINGLE,HC_SINGLE,1,n0,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8623,HC_DEEP,"HC_DEEP,HC_INT",4,n0,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8623,HC_DEEP,"HC_DEEP,HC_INT",4,n1,HASH,1/6,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8623,HC_DEEP,"HC_DEEP,HC_INT",4,n2,SUB,2/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8623,HC_DEEP,"HC_DEEP,HC_INT",4,n3,ADD,1/6,1,1,5,1,1,4,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8624,PASS,HC_DEEP,5,n0,PASS,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8624,PASS,HC_DEEP,5,n1,PASS,1/10,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8624,PASS,HC_DEEP,5,n2,PASS,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8624,PASS,HC_DEEP,5,n3,PASS,1/10,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8624,PASS,HC_DEEP,5,n4,PASS,1/10,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,9,9,9,9,1,1,9,9,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n2,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n3,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n4,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
8625,SHIFT,"HC_DEEP,HC_SINGLE",6,n5,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
8626,HASH,HC_NONINT,3,n0,HASH,12/107,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
8626,HASH,HC_NONINT,3,n1,HASH,12/107,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,3,0,4,1,
8626,HASH,HC_NONINT,3,n2,HASH,12/107,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,3,0,4,1,
8627,ADD,HC_DEEP,4,n0,ADD,1/16,15,15,16,15,15,15,1,0,1,0,0,0,0,0,1,1,15,15,1,0,15,0,15,0,
8627,ADD,HC_DEEP,4,n1,ADD,1/16,15,15,17,15,15,16,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
8627,ADD,HC_DEEP,4,n2,ADD,1/16,15,15,18,15,15,17,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
8627,ADD,HC_DEEP,4,n3,ADD,1/16,15,15,17,15,15,16,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
8628,SUB,HC_DEEP,5,n0,SUB,1/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8628,SUB,HC_DEEP,5,n1,SUB,1/2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8628,SUB,HC_DEEP,5,n2,SUB,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
8628,SUB,HC_DEEP,5,n3,SUB,8/9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8628,SUB,HC_DEEP,5,n4,SUB,7/9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8629,THETA,,3,n0,THETA,4/3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8629,THETA,,3,n1,THETA,7/3,2,1,2,2,1,2,0,1,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,
8629,THETA,,3,n2,THETA,7/2,3,1,2,3,2,3,0,0,0,0,0,0,0,0,1,1,3,1,0,1,2,0,0,-1,
8630,NTHETA,HC_DEEP,6,n0,NTHETA,1/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8630,NTHETA,HC_DEEP,6,n1,NTHETA,5/18,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8630,NTHETA,HC_DEEP,6,n2,NTHETA,4/9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8630,NTHETA,HC_DEEP,6,n3,NTHETA,10/27,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8630,NTHETA,HC_DEEP,6,n4,NTHETA,5/9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8630,NTHETA,HC_DEEP,6,n5,NTHETA,3/20,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8631,AGSE,,3,n0,AGSE,1/2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8631,AGSE,,3,n1,AGSE,3/4,0,0,1,0,0,1,1,0,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8631,AGSE,,3,n2,AGSE,1/2,0,0,2,0,0,1,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8632,REDUCE,HC_DEEP,5,n0,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8632,REDUCE,HC_DEEP,5,n1,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8632,REDUCE,HC_DEEP,5,n2,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8632,REDUCE,HC_DEEP,5,n3,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8632,REDUCE,HC_DEEP,5,n4,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8633,HC_NONINT,"HC_DEEP,HC_NONINT",5,n0,SUB,1/25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8633,HC_NONINT,"HC_DEEP,HC_NONINT",5,n1,AGSE,1/50,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8633,HC_NONINT,"HC_DEEP,HC_NONINT",5,n2,PASS,1/50,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8633,HC_NONINT,"HC_DEEP,HC_NONINT",5,n3,HASH,1/125,9,4,5,9,4,4,0,0,1,0,0,0,0,0,1,1,9,4,0,0,4,0,4,0,
8633,HC_NONINT,"HC_DEEP,HC_NONINT",5,n4,PASS,1/50,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,HASH,1/105,20,20,21,20,20,20,1,0,1,0,4,4,4,4,1,1,24,24,1,0,20,0,20,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,HASH,1/105,20,20,21,20,20,20,1,0,1,0,4,4,4,4,1,1,24,24,1,0,20,0,20,0,
8634,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SUB,2/75,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8635,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8635,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,PASS,1/10,0,0,1,0,0,0,1,0,1,0,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8635,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8635,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,HASH,1/20,1,1,2,1,1,1,1,0,1,0,10,10,10,10,1,1,11,11,1,0,1,1,1,0,1
8636,HC_SINGLE,HC_SINGLE,1,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8637,HC_DEEP,HC_DEEP,5,n0,SUB,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8637,HC_DEEP,HC_DEEP,5,n1,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8637,HC_DEEP,HC_DEEP,5,n2,SHIFT,1/3,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8637,HC_DEEP,HC_DEEP,5,n3,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8637,HC_DEEP,HC_DEEP,5,n4,REDUCE,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n0,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n1,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n2,PASS,1/100,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n3,PASS,1/100,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n4,PASS,1/100,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8638,PASS,HC_DEEP,6,n5,PASS,1/100,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8639,SHIFT,HC_DEEP,5,n0,SHIFT,1,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8639,SHIFT,HC_DEEP,5,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8639,SHIFT,HC_DEEP,5,n2,SHIFT,1,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8639,SHIFT,HC_DEEP,5,n3,SHIFT,1,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8639,SHIFT,HC_DEEP,5,n4,SHIFT,1,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
8640,HASH,"HC_DEEP,HC_NONINT",6,n0,HASH,4/33,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
8640,HASH,"HC_DEEP,HC_NONINT",6,n1,HASH,2/29,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
8640,HASH,"HC_DEEP,HC_NONINT",6,n2,HASH,2/29,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,4,5,0,2,1,
8640,HASH,"HC_DEEP,HC_NONINT",6,n3,HASH,4/41,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,3,4,0,1,0,
8640,HASH,"HC_DEEP,HC_NONINT",6,n4,HASH,4/91,9,9,9,9,9,9,1,1,1,1,0,0,0,0,1,1,9,9,1,7,8,0,2,1,
8640,HASH,"HC_DEEP,HC_NONINT",6,n5,HASH,2/33,9,9,9,9,9,9,1,1,1,1,0,0,0,0,1,1,9,9,1,7,8,0,2,1,
8641,ADD,HC_DEEP,4,n0,ADD,1/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8641,ADD,HC_DEEP,4,n1,ADD,1/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8641,ADD,HC_DEEP,4,n2,ADD,1/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8641,ADD,HC_DEEP,4,n3,ADD,1/8,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
8642,SUB,HC_DEEP,4,n0,SUB,2/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8642,SUB,HC_DEEP,4,n1,SUB,3/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8642,SUB,HC_DEEP,4,n2,SUB,12/5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
8642,SUB,HC_DEEP,4,n3,SUB,7/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8643,THETA,,1,n0,THETA,1029/4000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
8644,NTHETA,,1,n0,NTHETA,4/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8645,AGSE,HC_DEEP,5,n0,AGSE,147/2000,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
8645,AGSE,HC_DEEP,5,n1,AGSE,1/16,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8645,AGSE,HC_DEEP,5,n2,AGSE,147/500,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8645,AGSE,HC_DEEP,5,n3,AGSE,147/1000,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8645,AGSE,HC_DEEP,5,n4,AGSE,1/16,0,0,2,0,0,1,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8646,REDUCE,,2,n0,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8646,REDUCE,,2,n1,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8647,HC_NONINT,"HC_DEEP,HC_NONINT",5,n0,HASH,2/9,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
8647,HC_NONINT,"HC_DEEP,HC_NONINT",5,n1,SUB,2/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
8647,HC_NONINT,"HC_DEEP,HC_NONINT",5,n2,HASH,2/9,4,2,4,4,2,4,0,1,1,1,0,0,0,0,1,1,4,2,0,0,1,0,2,1,
8647,HC_NONINT,"HC_DEEP,HC_NONINT",5,n3,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
8647,HC_NONINT,"HC_DEEP,HC_NONINT",5,n4,SUB,5/9,2,1,2,2,1,2,0,1,1,1,0,0,0,0,1,1,2,1,0,1,1,0,0,0,
8648,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n0,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8648,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8648,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n2,SUB,5/8,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0,-1,
8648,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n3,HASH,5/28,3,3,4,3,3,3,1,0,1,0,2,2,2,2,1,1,5,5,1,0,3,0,3,0,
8649,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,AGSE,15/16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
8649,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
8649,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
8649,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,HASH,5/16,1,1,2,1,1,1,1,0,1,0,5,5,5,5,1,1,6,6,1,0,1,0,1,0,
8650,HC_SINGLE,HC_SINGLE,2,n0,SUB,1/10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
