family	profile	q	block	compute_median_ns	compute_p99_ns	slot_ns	lost_records
F9-X	DEFAULT	8	19	1123282	1283540	13333333	0
F9-X	NO_R1_FACTOR	8	19	1345427	1663349	13333333	0
F9-X	NO_R1_NO_R2	8	19	1521462	1892143	13333333	0
F9-X	NO_R2_CANON	8	19	1193892	1338335	13333333	0
F9-X	DEFAULT	8	20	1091913	1199579	13333333	0
F9-X	NO_R1_FACTOR	8	20	1355929	1712091	13333333	0
F9-X	NO_R1_NO_R2	8	20	1487038	1829775	13333333	0
F9-X	NO_R2_CANON	8	20	1160894	1347206	13333333	0
F9-X	DEFAULT	16	1	1818970	2090317	13333333	0
F9-X	NO_R1_FACTOR	16	1	2148989	2576630	13333333	0
F9-X	NO_R1_NO_R2	16	1	2316544	2722745	13333333	0
F9-X	NO_R2_CANON	16	1	1978594	2223387	13333333	0
F9-X	DEFAULT	16	2	1826280	2267275	13333333	0
F9-X	NO_R1_FACTOR	16	2	2149017	2598217	13333333	0
F9-X	NO_R1_NO_R2	16	2	2292294	2805881	13333333	0
F9-X	NO_R2_CANON	16	2	1888687	2446201	13333333	0
F9-X	DEFAULT	16	3	1909956	2255859	13333333	0
F9-X	NO_R1_FACTOR	16	3	2151765	2618461	13333333	0
F9-X	NO_R1_NO_R2	16	3	2325521	2850864	13333333	0
F9-X	NO_R2_CANON	16	3	1907585	2324135	13333333	0
F9-X	DEFAULT	16	4	1851457	2279545	13333333	0
F9-X	NO_R1_FACTOR	16	4	2147102	2645207	13333333	0
F9-X	NO_R1_NO_R2	16	4	2309692	2812057	13333333	0
F9-X	NO_R2_CANON	16	4	1898550	2358599	13333333	0
F9-X	DEFAULT	16	5	1830460	2252713	13333333	0
F9-X	NO_R1_FACTOR	16	5	2072254	2651710	13333333	0
F9-X	NO_R1_NO_R2	16	5	2317787	2862226	13333333	0
F9-X	NO_R2_CANON	16	5	1979884	2369509	13333333	0
F9-X	DEFAULT	16	6	1910864	2291934	13333333	0
F9-X	NO_R1_FACTOR	16	6	2146065	2719206	13333333	0
F9-X	NO_R1_NO_R2	16	6	2295525	2888554	13333333	0
F9-X	NO_R2_CANON	16	6	1898586	2366692	13333333	0
F9-X	DEFAULT	16	7	1903921	2252362	13333333	0
F9-X	NO_R1_FACTOR	16	7	2067531	2625728	13333333	0
F9-X	NO_R1_NO_R2	16	7	2318361	2816688	13333333	0
F9-X	NO_R2_CANON	16	7	1983865	2272491	13333333	0
F9-X	DEFAULT	16	8	1828017	2175773	13333333	0
F9-X	NO_R1_FACTOR	16	8	2142365	2709413	13333333	0
F9-X	NO_R1_NO_R2	16	8	2304511	2837524	13333333	0
F9-X	NO_R2_CANON	16	8	1986274	2290086	13333333	0
F9-X	DEFAULT	16	9	1903625	2260805	13333333	0
F9-X	NO_R1_FACTOR	16	9	2139585	2706060	13333333	0
F9-X	NO_R1_NO_R2	16	9	2303823	2794725	13333333	0
F9-X	NO_R2_CANON	16	9	1983587	2365748	13333333	0
F9-X	DEFAULT	16	10	1890551	2174269	13333333	0
F9-X	NO_R1_FACTOR	16	10	2143456	2607006	13333333	0
F9-X	NO_R1_NO_R2	16	10	2241898	2791280	13333333	0
F9-X	NO_R2_CANON	16	10	1906533	2357565	13333333	0
F9-X	DEFAULT	16	11	1838495	2184917	13333333	0
F9-X	NO_R1_FACTOR	16	11	2152120	2687614	13333333	0
F9-X	NO_R1_NO_R2	16	11	2309099	2853727	13333333	0
F9-X	NO_R2_CANON	16	11	1987733	2345562	13333333	0
F9-X	DEFAULT	16	12	1840662	2250768	13333333	0
F9-X	NO_R1_FACTOR	16	12	2148732	2628948	13333333	0
F9-X	NO_R1_NO_R2	16	12	2317989	2842057	13333333	0
F9-X	NO_R2_CANON	16	12	1906679	2228971	13333333	0
F9-X	DEFAULT	16	13	1903087	2254953	13333333	0
F9-X	NO_R1_FACTOR	16	13	2141214	2621338	13333333	0
F9-X	NO_R1_NO_R2	16	13	2319582	2857594	13333333	0
F9-X	NO_R2_CANON	16	13	1908587	2434915	13333333	0
F9-X	DEFAULT	16	14	1830292	1990068	13333333	0
F9-X	NO_R1_FACTOR	16	14	2147992	2530895	13333333	0
F9-X	NO_R1_NO_R2	16	14	2225417	2631246	13333333	0
F9-X	NO_R2_CANON	16	14	1913014	2108918	13333333	0
F9-X	DEFAULT	16	15	1915716	2076604	13333333	0
F9-X	NO_R1_FACTOR	16	15	2144621	2512950	13333333	0
F9-X	NO_R1_NO_R2	16	15	2304694	2662818	13333333	0
F9-X	NO_R2_CANON	16	15	1983216	2177602	13333333	0
F9-X	DEFAULT	16	16	1859847	2040437	13333333	0
F9-X	NO_R1_FACTOR	16	16	2136603	2485060	13333333	0
F9-X	NO_R1_NO_R2	16	16	2316989	2673466	13333333	0
F9-X	NO_R2_CANON	16	16	1922716	2152324	13333333	0
F9-X	DEFAULT	16	17	1906071	2103161	13333333	0
F9-X	NO_R1_FACTOR	16	17	2143123	2537415	13333333	0
F9-X	NO_R1_NO_R2	16	17	2308695	2667617	13333333	0
F9-X	NO_R2_CANON	16	17	1897645	2159031	13333333	0
F9-X	DEFAULT	16	18	1904495	2047568	13333333	0
F9-X	NO_R1_FACTOR	16	18	2142307	2539599	13333333	0
F9-X	NO_R1_NO_R2	16	18	2316141	2710636	13333333	0
F9-X	NO_R2_CANON	16	18	1987716	2492321	13333333	0
F9-X	DEFAULT	16	19	1822737	2075196	13333333	0
F9-X	NO_R1_FACTOR	16	19	2148232	2536709	13333333	0
F9-X	NO_R1_NO_R2	16	19	2325934	2732504	13333333	0
F9-X	NO_R2_CANON	16	19	1903810	2097345	13333333	0
F9-X	DEFAULT	16	20	1832423	2006236	13333333	0
F9-X	NO_R1_FACTOR	16	20	2069438	2466101	13333333	0
F9-X	NO_R1_NO_R2	16	20	2299899	2638654	13333333	0
F9-X	NO_R2_CANON	16	20	1903255	2088216	13333333	0
F9-X	DEFAULT	32	1	3502325	4041761	13333333	0
F9-X	NO_R1_FACTOR	32	1	3760904	4333193	13333333	0
F9-X	NO_R1_NO_R2	32	1	3975982	4575509	13333333	0
F9-X	NO_R2_CANON	32	1	3436116	3819370	13333333	0
F9-X	DEFAULT	32	2	3545281	3863001	13333333	0
F9-X	NO_R1_FACTOR	32	2	3798886	4256454	13333333	0
F9-X	NO_R1_NO_R2	32	2	3895429	4438158	13333333	0
F9-X	NO_R2_CANON	32	2	3461097	4127498	13333333	0
F9-X	DEFAULT	32	3	3523346	3850453	13333333	0
F9-X	NO_R1_FACTOR	32	3	3788229	4384980	13333333	0
F9-X	NO_R1_NO_R2	32	3	3937932	4532628	13333333	0
F9-X	NO_R2_CANON	32	3	3467828	3938248	13333333	0
F9-X	DEFAULT	32	4	3541474	4020783	13333333	0
F9-X	NO_R1_FACTOR	32	4	3782731	4375927	13333333	0
F9-X	NO_R1_NO_R2	32	4	3963006	4532443	13333333	0
F9-X	NO_R2_CANON	32	4	3615714	4107652	13333333	0
F9-X	DEFAULT	32	5	3534162	3934934	13333333	0
F9-X	NO_R1_FACTOR	32	5	3770234	4367060	13333333	0
F9-X	NO_R1_NO_R2	32	5	3938749	4689037	13333333	0
F9-X	NO_R2_CANON	32	5	3592013	4091748	13333333	0
F9-X	DEFAULT	32	6	3367624	3852673	13333333	0
F9-X	NO_R1_FACTOR	32	6	3739138	4396833	13333333	0
F9-X	NO_R1_NO_R2	32	6	3816767	4539942	13333333	0
F9-X	NO_R2_CANON	32	6	3609066	4117171	13333333	0
F9-X	DEFAULT	32	7	3535289	4106022	13333333	0
F9-X	NO_R1_FACTOR	32	7	3783640	4307244	13333333	0
F9-X	NO_R1_NO_R2	32	7	3961024	4590923	13333333	0
F9-X	NO_R2_CANON	32	7	3598956	4108136	13333333	0
F9-X	DEFAULT	32	8	3392108	4013991	13333333	0
F9-X	NO_R1_FACTOR	32	8	3781455	4380448	13333333	0
F9-X	NO_R1_NO_R2	32	8	3948991	4529929	13333333	0
F9-X	NO_R2_CANON	32	8	3611662	3944658	13333333	0
F9-X	DEFAULT	32	9	3439033	4027766	13333333	0
F9-X	NO_R1_FACTOR	32	9	3747807	4286596	13333333	0
F9-X	NO_R1_NO_R2	32	9	3947415	4533204	13333333	0
F9-X	NO_R2_CANON	32	9	3419533	3896878	13333333	0
F9-X	DEFAULT	32	10	3562290	3901472	13333333	0
F9-X	NO_R1_FACTOR	32	10	3762325	4408984	13333333	0
F9-X	NO_R1_NO_R2	32	10	4044629	7397873	13333333	0
F9-X	NO_R2_CANON	32	10	3471347	4102599	13333333	0
F9-X	DEFAULT	32	11	3477032	4001007	13333333	0
F9-X	NO_R1_FACTOR	32	11	3790398	4318946	13333333	0
F9-X	NO_R1_NO_R2	32	11	3942545	4490223	13333333	0
F9-X	NO_R2_CANON	32	11	3452903	3910379	13333333	0
F9-X	DEFAULT	32	12	3538345	4032135	13333333	0
F9-X	NO_R1_FACTOR	32	12	3780083	4336483	13333333	0
F9-X	NO_R1_NO_R2	32	12	3948248	4573666	13333333	0
F9-X	NO_R2_CANON	32	12	3627640	3941488	13333333	0
F9-X	DEFAULT	32	13	3559249	4016854	13333333	0
F9-X	NO_R1_FACTOR	32	13	3781582	4217779	13333333	0
F9-X	NO_R1_NO_R2	32	13	3943190	4516941	13333333	0
F9-X	NO_R2_CANON	32	13	3429419	3785451	13333333	0
F9-X	DEFAULT	32	14	3527438	3761175	13333333	0
F9-X	NO_R1_FACTOR	32	14	3756435	4271762	13333333	0
F9-X	NO_R1_NO_R2	32	14	3895137	4319984	13333333	0
F9-X	NO_R2_CANON	32	14	3592436	3847971	13333333	0
F9-X	DEFAULT	32	15	3396974	3740194	13333333	0
F9-X	NO_R1_FACTOR	32	15	3754451	4309981	13333333	0
F9-X	NO_R1_NO_R2	32	15	3952895	4433575	13333333	0
F9-X	NO_R2_CANON	32	15	3472161	3807045	13333333	0
F9-X	DEFAULT	32	16	3535140	3763730	13333333	0
F9-X	NO_R1_FACTOR	32	16	3768415	4222613	13333333	0
F9-X	NO_R1_NO_R2	32	16	3940653	4347001	13333333	0
F9-X	NO_R2_CANON	32	16	3445604	3772433	13333333	0
F9-X	DEFAULT	32	17	3539977	3745011	13333333	0
F9-X	NO_R1_FACTOR	32	17	3771233	4216228	13333333	0
F9-X	NO_R1_NO_R2	32	17	3945064	4417633	13333333	0
F9-X	NO_R2_CANON	32	17	3448423	3799085	13333333	0
F9-X	DEFAULT	32	18	3533274	3755678	13333333	0
F9-X	NO_R1_FACTOR	32	18	3783492	4251265	13333333	0
F9-X	NO_R1_NO_R2	32	18	3937028	4319375	13333333	0
F9-X	NO_R2_CANON	32	18	3607014	3842456	13333333	0
F9-X	DEFAULT	32	19	3530735	3761917	13333333	0
F9-X	NO_R1_FACTOR	32	19	3780102	4222930	13333333	0
F9-X	NO_R1_NO_R2	32	19	3930100	4301170	13333333	0
F9-X	NO_R2_CANON	32	19	3504105	3763121	13333333	0
F9-X	DEFAULT	32	20	3363367	3641642	13333333	0
F9-X	NO_R1_FACTOR	32	20	3794065	4237782	13333333	0
F9-X	NO_R1_NO_R2	32	20	3916323	4383929	13333333	0
F9-X	NO_R2_CANON	32	20	3450922	3841195	13333333	0
