family	profile	q	block	compute_median_ns	compute_p99_ns	slot_ns	lost_records
F9-X	NO_R1_FACTOR	8	19	1291281	1632962	13333333	0
F9-X	NO_R1_NO_R2	8	19	1445297	1786219	13333333	0
F9-X	NO_R2_CANON	8	19	1151079	1288132	13333333	0
F9-X	DEFAULT	8	20	1073098	1212967	13333333	0
F9-X	NO_R1_FACTOR	8	20	1292169	1632314	13333333	0
F9-X	NO_R1_NO_R2	8	20	1439353	1772923	13333333	0
F9-X	NO_R2_CANON	8	20	1142245	1455242	13333333	0
F9-X	DEFAULT	16	1	1825410	2010020	13333333	0
F9-X	NO_R1_FACTOR	16	1	2028168	2338943	13333333	0
F9-X	NO_R1_NO_R2	16	1	2195999	2581274	13333333	0
F9-X	NO_R2_CANON	16	1	1888928	2060705	13333333	0
F9-X	DEFAULT	16	2	1735726	1915077	13333333	0
F9-X	NO_R1_FACTOR	16	2	2031890	2352109	13333333	0
F9-X	NO_R1_NO_R2	16	2	2206315	2584756	13333333	0
F9-X	NO_R2_CANON	16	2	1818188	1964928	13333333	0
F9-X	DEFAULT	16	3	1814831	1952310	13333333	0
F9-X	NO_R1_FACTOR	16	3	2045851	2426568	13333333	0
F9-X	NO_R1_NO_R2	16	3	2214239	2612847	13333333	0
F9-X	NO_R2_CANON	16	3	1896591	2079107	13333333	0
F9-X	DEFAULT	16	4	1763515	1940587	13333333	0
F9-X	NO_R1_FACTOR	16	4	2049252	2393100	13333333	0
F9-X	NO_R1_NO_R2	16	4	2212733	2538802	13333333	0
F9-X	NO_R2_CANON	16	4	1835644	1975495	13333333	0
F9-X	DEFAULT	16	5	1734349	1890143	13333333	0
F9-X	NO_R1_FACTOR	16	5	2039940	2411732	13333333	0
F9-X	NO_R1_NO_R2	16	5	2205345	2531468	13333333	0
F9-X	NO_R2_CANON	16	5	1813884	1960568	13333333	0
F9-X	DEFAULT	16	6	1802110	1978403	13333333	0
F9-X	NO_R1_FACTOR	16	6	2045088	2364102	13333333	0
F9-X	NO_R1_NO_R2	16	6	2201235	2585898	13333333	0
F9-X	NO_R2_CANON	16	6	1895201	2335715	13333333	0
F9-X	DEFAULT	16	7	1738571	1914254	13333333	0
F9-X	NO_R1_FACTOR	16	7	2044715	2423895	13333333	0
F9-X	NO_R1_NO_R2	16	7	2193344	2513191	13333333	0
F9-X	NO_R2_CANON	16	7	1889476	2031456	13333333	0
F9-X	DEFAULT	16	8	1823110	2014553	13333333	0
F9-X	NO_R1_FACTOR	16	8	2048865	2419157	13333333	0
F9-X	NO_R1_NO_R2	16	8	2202975	2590749	13333333	0
F9-X	NO_R2_CANON	16	8	1895702	2051181	13333333	0
F9-X	DEFAULT	16	9	1751645	1959235	13333333	0
F9-X	NO_R1_FACTOR	16	9	2036901	2415767	13333333	0
F9-X	NO_R1_NO_R2	16	9	2190622	2580598	13333333	0
F9-X	NO_R2_CANON	16	9	1807959	1991123	13333333	0
F9-X	DEFAULT	16	10	1741497	1914310	13333333	0
F9-X	NO_R1_FACTOR	16	10	2052494	2425119	13333333	0
F9-X	NO_R1_NO_R2	16	10	2189733	2510062	13333333	0
F9-X	NO_R2_CANON	16	10	1824071	2022217	13333333	0
F9-X	DEFAULT	16	11	1751126	1901810	13333333	0
F9-X	NO_R1_FACTOR	16	11	2041179	2351379	13333333	0
F9-X	NO_R1_NO_R2	16	11	2141234	2611765	13333333	0
F9-X	NO_R2_CANON	16	11	1838441	2030383	13333333	0
F9-X	DEFAULT	16	12	1751072	1931217	13333333	0
F9-X	NO_R1_FACTOR	16	12	2038661	2413416	13333333	0
F9-X	NO_R1_NO_R2	16	12	2201900	2584340	13333333	0
F9-X	NO_R2_CANON	16	12	1898404	2282991	13333333	0
F9-X	DEFAULT	16	13	1748813	1930052	13333333	0
F9-X	NO_R1_FACTOR	16	13	2037199	2397270	13333333	0
F9-X	NO_R1_NO_R2	16	13	2192104	2523212	13333333	0
F9-X	NO_R2_CANON	16	13	1895737	2071088	13333333	0
F9-X	DEFAULT	16	14	1821536	1998535	13333333	0
F9-X	NO_R1_FACTOR	16	14	2046627	2397105	13333333	0
F9-X	NO_R1_NO_R2	16	14	2210514	2544325	13333333	0
F9-X	NO_R2_CANON	16	14	1902351	2077904	13333333	0
F9-X	DEFAULT	16	15	1729482	1911016	13333333	0
F9-X	NO_R1_FACTOR	16	15	2030594	2382433	13333333	0
F9-X	NO_R1_NO_R2	16	15	2189434	2578425	13333333	0
F9-X	NO_R2_CANON	16	15	1895159	2070447	13333333	0
F9-X	DEFAULT	16	16	1815997	1955403	13333333	0
F9-X	NO_R1_FACTOR	16	16	2038624	2409286	13333333	0
F9-X	NO_R1_NO_R2	16	16	2188808	2571914	13333333	0
F9-X	NO_R2_CANON	16	16	1894996	2031977	13333333	0
F9-X	DEFAULT	16	17	1823217	1963846	13333333	0
F9-X	NO_R1_FACTOR	16	17	2048473	2407266	13333333	0
F9-X	NO_R1_NO_R2	16	17	2203231	2584430	13333333	0
F9-X	NO_R2_CANON	16	17	1887105	2038362	13333333	0
F9-X	DEFAULT	16	18	1739479	1938680	13333333	0
F9-X	NO_R1_FACTOR	16	18	2055994	2370879	13333333	0
F9-X	NO_R1_NO_R2	16	18	2196695	2520155	13333333	0
F9-X	NO_R2_CANON	16	18	1816996	2015050	13333333	0
F9-X	DEFAULT	16	19	1808867	1946902	13333333	0
F9-X	NO_R1_FACTOR	16	19	2039364	2357490	13333333	0
F9-X	NO_R1_NO_R2	16	19	2203788	2589617	13333333	0
F9-X	NO_R2_CANON	16	19	1900032	2099808	13333333	0
F9-X	DEFAULT	16	20	1825388	2230531	13333333	0
F9-X	NO_R1_FACTOR	16	20	2030181	2405603	13333333	0
F9-X	NO_R1_NO_R2	16	20	2204195	2596694	13333333	0
F9-X	NO_R2_CANON	16	20	1901923	2049236	13333333	0
F9-X	DEFAULT	32	1	3336416	3541822	13333333	0
F9-X	NO_R1_FACTOR	32	1	3593543	4022800	13333333	0
F9-X	NO_R1_NO_R2	32	1	3715339	4215723	13333333	0
F9-X	NO_R2_CANON	32	1	3431063	3781116	13333333	0
F9-X	DEFAULT	32	2	3209176	3471933	13333333	0
F9-X	NO_R1_FACTOR	32	2	3608321	3995256	13333333	0
F9-X	NO_R1_NO_R2	32	2	3772424	4202703	13333333	0
F9-X	NO_R2_CANON	32	2	3270453	3520100	13333333	0
F9-X	DEFAULT	32	3	3364475	3614563	13333333	0
F9-X	NO_R1_FACTOR	32	3	3601494	4040748	13333333	0
F9-X	NO_R1_NO_R2	32	3	3756694	4199281	13333333	0
F9-X	NO_R2_CANON	32	3	3439938	3687527	13333333	0
F9-X	DEFAULT	32	4	3364809	3557565	13333333	0
F9-X	NO_R1_FACTOR	32	4	3590527	3948893	13333333	0
F9-X	NO_R1_NO_R2	32	4	3739804	4198539	13333333	0
F9-X	NO_R2_CANON	32	4	3301680	3572954	13333333	0
F9-X	DEFAULT	32	5	3212258	3478792	13333333	0
F9-X	NO_R1_FACTOR	32	5	3583273	4051508	13333333	0
F9-X	NO_R1_NO_R2	32	5	3780251	4242894	13333333	0
F9-X	NO_R2_CANON	32	5	3277516	3574643	13333333	0
F9-X	DEFAULT	32	6	3213259	3510978	13333333	0
F9-X	NO_R1_FACTOR	32	6	3596921	4042767	13333333	0
F9-X	NO_R1_NO_R2	32	6	3749548	4184821	13333333	0
F9-X	NO_R2_CANON	32	6	3273498	3604365	13333333	0
F9-X	DEFAULT	32	7	3207235	3555452	13333333	0
F9-X	NO_R1_FACTOR	32	7	3607140	4030709	13333333	0
F9-X	NO_R1_NO_R2	32	7	3748503	4198183	13333333	0
F9-X	NO_R2_CANON	32	7	3444865	3669251	13333333	0
F9-X	DEFAULT	32	8	3370684	3640680	13333333	0
F9-X	NO_R1_FACTOR	32	8	3611754	4048915	13333333	0
F9-X	NO_R1_NO_R2	32	8	3755715	4169673	13333333	0
F9-X	NO_R2_CANON	32	8	3443460	3675846	13333333	0
F9-X	DEFAULT	32	9	3204424	3533660	13333333	0
F9-X	NO_R1_FACTOR	32	9	3597771	4028672	13333333	0
F9-X	NO_R1_NO_R2	32	9	3621122	4105153	13333333	0
F9-X	NO_R2_CANON	32	9	3282923	3647419	13333333	0
F9-X	DEFAULT	32	10	3215480	3493865	13333333	0
F9-X	NO_R1_FACTOR	32	10	3603938	3957841	13333333	0
F9-X	NO_R1_NO_R2	32	10	3732973	4199930	13333333	0
F9-X	NO_R2_CANON	32	10	3271479	3638790	13333333	0
F9-X	DEFAULT	32	11	3291312	3984174	13333333	0
F9-X	NO_R1_FACTOR	32	11	3603660	4037599	13333333	0
F9-X	NO_R1_NO_R2	32	11	3758547	4151783	13333333	0
F9-X	NO_R2_CANON	32	11	3446588	3675548	13333333	0
F9-X	DEFAULT	32	12	3377756	3589105	13333333	0
F9-X	NO_R1_FACTOR	32	12	3619726	4053554	13333333	0
F9-X	NO_R1_NO_R2	32	12	3767023	4198758	13333333	0
F9-X	NO_R2_CANON	32	12	3448619	3679857	13333333	0
F9-X	DEFAULT	32	13	3206518	3552977	13333333	0
F9-X	NO_R1_FACTOR	32	13	3534662	3921991	13333333	0
F9-X	NO_R1_NO_R2	32	13	3795177	4266932	13333333	0
F9-X	NO_R2_CANON	32	13	3306406	3556495	13333333	0
F9-X	DEFAULT	32	14	3375945	3612146	13333333	0
F9-X	NO_R1_FACTOR	32	14	3606017	4046585	13333333	0
F9-X	NO_R1_NO_R2	32	14	3764757	4231788	13333333	0
F9-X	NO_R2_CANON	32	14	3442000	3677942	13333333	0
F9-X	DEFAULT	32	15	3369476	3576605	13333333	0
F9-X	NO_R1_FACTOR	32	15	3446295	4022988	13333333	0
F9-X	NO_R1_NO_R2	32	15	3715613	4188550	13333333	0
F9-X	NO_R2_CANON	32	15	3288768	3611278	13333333	0
F9-X	DEFAULT	32	16	3352328	3561308	13333333	0
F9-X	NO_R1_FACTOR	32	16	3595734	4040728	13333333	0
F9-X	NO_R1_NO_R2	32	16	3760139	4224429	13333333	0
F9-X	NO_R2_CANON	32	16	3437235	3661732	13333333	0
F9-X	DEFAULT	32	17	3350058	3588463	13333333	0
F9-X	NO_R1_FACTOR	32	17	3582473	3951506	13333333	0
F9-X	NO_R1_NO_R2	32	17	3744460	4181715	13333333	0
F9-X	NO_R2_CANON	32	17	3296300	3625131	13333333	0
F9-X	DEFAULT	32	18	3363534	3571660	13333333	0
F9-X	NO_R1_FACTOR	32	18	3587827	4014729	13333333	0
F9-X	NO_R1_NO_R2	32	18	3750491	4118820	13333333	0
F9-X	NO_R2_CANON	32	18	3282868	3625011	13333333	0
F9-X	DEFAULT	32	19	3354014	3593623	13333333	0
F9-X	NO_R1_FACTOR	32	19	3474291	4015025	13333333	0
F9-X	NO_R1_NO_R2	32	19	3769213	4212764	13333333	0
F9-X	NO_R2_CANON	32	19	3475735	3707659	13333333	0
F9-X	DEFAULT	32	20	3223722	3487219	13333333	0
F9-X	NO_R1_FACTOR	32	20	3606087	3966546	13333333	0
F9-X	NO_R1_NO_R2	32	20	3758048	4203506	13333333	0
F9-X	NO_R2_CANON	32	20	3453293	3665310	13333333	0
