plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
4992,REDUCE,HC_DEEP,4,n1,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4992,REDUCE,HC_DEEP,4,n2,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4992,REDUCE,HC_DEEP,4,n3,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4993,HC_NONINT,"HC_DEEP,HC_NONINT",4,n0,AGSE,1/4,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4993,HC_NONINT,"HC_DEEP,HC_NONINT",4,n1,AGSE,1/12,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
4993,HC_NONINT,"HC_DEEP,HC_NONINT",4,n2,SUB,7/12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4993,HC_NONINT,"HC_DEEP,HC_NONINT",4,n3,HASH,1/7,2,2,4,2,2,4,1,0,1,1,1,1,1,1,1,1,3,3,1,0,1,0,2,1,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,AGSE,3/2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,PASS,3/2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,HASH,3/16,1,1,2,1,1,1,1,0,1,0,15,15,15,15,1,1,16,16,1,0,1,0,1,0,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,3/2,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
4994,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,SHIFT,3/2,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
4995,HC_INT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,SUB,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4995,HC_INT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,HASH,1/8,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
4995,HC_INT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,AGSE,1/4,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4995,HC_INT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,SHIFT,147/1000,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
4995,HC_INT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,HASH,147/1588,3,3,6,3,3,6,1,0,1,1,5,5,5,5,1,1,8,8,1,0,2,0,3,1,
4996,HC_SINGLE,HC_SINGLE,3,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
4996,HC_SINGLE,HC_SINGLE,3,n1,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4996,HC_SINGLE,HC_SINGLE,3,n2,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n0,THETA,8/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n1,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n2,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n3,AGSE,16/75,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n4,PASS,1/3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4997,HC_DEEP,HC_DEEP,6,n5,SHIFT,1/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
4998,PASS,,3,n0,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4998,PASS,,3,n1,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4998,PASS,,3,n2,PASS,1/100,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
4999,SHIFT,HC_DEEP,4,n0,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
4999,SHIFT,HC_DEEP,4,n1,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
4999,SHIFT,HC_DEEP,4,n2,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
4999,SHIFT,HC_DEEP,4,n3,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5000,HASH,HC_NONINT,1,n0,HASH,1/102,50,50,51,50,50,50,1,0,1,0,0,0,0,0,1,1,50,50,1,0,50,1,50,0,50
5001,ADD,HC_DEEP,4,n0,ADD,4/25,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5001,ADD,HC_DEEP,4,n1,ADD,1/16,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5001,ADD,HC_DEEP,4,n2,ADD,1/16,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,6,7,0,1,0,
5001,ADD,HC_DEEP,4,n3,ADD,1/16,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5002,SUB,HC_DEEP,4,n0,SUB,3/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5002,SUB,HC_DEEP,4,n1,SUB,8/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5002,SUB,HC_DEEP,4,n2,SUB,6/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5002,SUB,HC_DEEP,4,n3,SUB,9/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5003,THETA,,2,n0,THETA,1/50,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5003,THETA,,2,n1,THETA,4/125,1,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5004,NTHETA,HC_DEEP,6,n0,NTHETA,1029/4000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5004,NTHETA,HC_DEEP,6,n1,NTHETA,7/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5004,NTHETA,HC_DEEP,6,n2,NTHETA,7/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5004,NTHETA,HC_DEEP,6,n3,NTHETA,343/1000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5004,NTHETA,HC_DEEP,6,n4,NTHETA,8/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5004,NTHETA,HC_DEEP,6,n5,NTHETA,343/500,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5005,AGSE,HC_DEEP,6,n0,AGSE,2/3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5005,AGSE,HC_DEEP,6,n1,AGSE,1/8,3,3,4,3,3,3,1,0,1,0,3,3,3,3,1,1,6,6,1,0,3,0,3,0,
5005,AGSE,HC_DEEP,6,n2,AGSE,1/3,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
5005,AGSE,HC_DEEP,6,n3,AGSE,3/32,5,5,6,5,5,6,1,0,1,1,5,5,5,5,1,1,10,10,1,4,5,0,1,0,
5005,AGSE,HC_DEEP,6,n4,AGSE,2/3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5005,AGSE,HC_DEEP,6,n5,AGSE,1/16,8,8,10,8,8,10,1,0,1,1,9,9,9,9,1,1,17,17,1,8,8,0,0,0,
5006,REDUCE,HC_SINGLE,2,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5006,REDUCE,HC_SINGLE,2,n1,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5007,HC_NONINT,HC_NONINT,3,n0,HASH,3/14,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5007,HC_NONINT,HC_NONINT,3,n1,HASH,3/14,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5007,HC_NONINT,HC_NONINT,3,n2,SHIFT,3/14,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,2,0,0,-2,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,HASH,1/101,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,1/101,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,1,0,0,-1,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,HASH,1/101,100,100,101,100,100,100,1,0,1,0,0,0,0,0,1,1,100,100,1,0,100,0,100,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,HASH,1/201,2,2,3,2,2,2,1,0,1,0,16,16,16,16,1,1,18,18,1,0,2,0,2,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,PASS,1/101,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SUB,5/202,40,40,41,40,40,40,1,0,1,0,0,0,0,0,1,1,40,40,1,40,40,0,0,0,
5009,HC_INT,HC_INT,2,n0,SUB,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5009,HC_INT,HC_INT,2,n1,HASH,1/8,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5010,HC_SINGLE,HC_SINGLE,3,n0,AGSE,2/5,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5010,HC_SINGLE,HC_SINGLE,3,n1,PASS,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5010,HC_SINGLE,HC_SINGLE,3,n2,REDUCE,2/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n0,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n1,THETA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5011,HC_DEEP,HC_DEEP,5,n2,AGSE,2/3,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n3,THETA,1,1,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5011,HC_DEEP,HC_DEEP,5,n4,THETA,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5012,PASS,HC_DEEP,5,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5012,PASS,HC_DEEP,5,n1,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5012,PASS,HC_DEEP,5,n2,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5012,PASS,HC_DEEP,5,n3,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5012,PASS,HC_DEEP,5,n4,PASS,4/25,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n0,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n1,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n2,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n3,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n4,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,11,11,11,11,1,1,11,11,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n5,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
5014,HASH,"HC_INT,HC_NONINT",3,n0,HASH,735/6176,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5014,HASH,"HC_INT,HC_NONINT",3,n1,HASH,735/6176,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,0,5,0,6,1,
5014,HASH,"HC_INT,HC_NONINT",3,n2,HASH,735/12352,12,12,13,12,12,12,1,0,1,0,0,0,0,0,1,1,12,12,1,12,12,0,0,0,
5015,ADD,,2,n0,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5015,ADD,,2,n1,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5016,SUB,,2,n0,SUB,15/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5016,SUB,,2,n1,SUB,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5017,THETA,HC_DEEP,5,n0,THETA,9/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5017,THETA,HC_DEEP,5,n1,THETA,9/4,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5017,THETA,HC_DEEP,5,n2,THETA,1029/4000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5017,THETA,HC_DEEP,5,n3,THETA,27/16,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5017,THETA,HC_DEEP,5,n4,THETA,9/16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5018,NTHETA,,1,n0,NTHETA,8/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n0,AGSE,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n1,AGSE,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n2,AGSE,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n3,AGSE,2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5020,REDUCE,HC_DEEP,5,n0,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5020,REDUCE,HC_DEEP,5,n1,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5020,REDUCE,HC_DEEP,5,n2,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5020,REDUCE,HC_DEEP,5,n3,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5020,REDUCE,HC_DEEP,5,n4,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5021,HC_NONINT,HC_NONINT,3,n0,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5021,HC_NONINT,HC_NONINT,3,n1,HASH,6/25,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5021,HC_NONINT,HC_NONINT,3,n2,HASH,6/41,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,4,5,0,1,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,HASH,10/41,2,2,2,2,2,2,1,1,1,1,4,4,4,4,1,1,6,6,1,0,1,0,2,1,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,PASS,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,PASS,2/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SUB,35/24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5023,HC_INT,HC_INT,2,n0,HASH,1/2,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5023,HC_INT,HC_INT,2,n1,PASS,1/2,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
5024,HC_SINGLE,HC_SINGLE,2,n0,REDUCE,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5024,HC_SINGLE,HC_SINGLE,2,n1,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,4,n0,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,4,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,4,n2,NTHETA,15/16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,4,n3,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,HC_DEEP,4,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,HC_DEEP,4,n1,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,HC_DEEP,4,n2,PASS,1/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,HC_DEEP,4,n3,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5027,SHIFT,HC_SINGLE,1,n0,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5028,HASH,"HC_DEEP,HC_NONINT",5,n0,HASH,2/5,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5028,HASH,"HC_DEEP,HC_NONINT",5,n1,HASH,2/7,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,3,3,0,0,0,
5028,HASH,"HC_DEEP,HC_NONINT",5,n2,HASH,1/6,7,7,9,7,7,9,1,0,1,1,0,0,0,0,1,1,7,7,1,6,7,0,1,0,
5028,HASH,"HC_DEEP,HC_NONINT",5,n3,HASH,1/5,6,6,8,6,6,7,1,0,1,0,0,0,0,0,1,1,6,6,1,5,6,0,1,0,
5028,HASH,"HC_DEEP,HC_NONINT",5,n4,HASH,2/13,8,8,11,8,8,11,1,0,1,1,0,0,0,0,1,1,8,8,1,8,8,0,0,0,
5029,ADD,HC_SINGLE,2,n0,ADD,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5029,ADD,HC_SINGLE,2,n1,ADD,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5030,SUB,,2,n0,SUB,5/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5030,SUB,,2,n1,SUB,3/2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5031,THETA,,3,n0,THETA,4/15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5031,THETA,,3,n1,THETA,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5031,THETA,,3,n2,THETA,49/200,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5032,NTHETA,,1,n0,NTHETA,5/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n0,AGSE,5/4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n1,AGSE,5/4,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n2,AGSE,5/2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n3,AGSE,15/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n4,AGSE,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n5,AGSE,5/8,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
5034,REDUCE,HC_DEEP,6,n0,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5034,REDUCE,HC_DEEP,6,n1,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5034,REDUCE,HC_DEEP,6,n2,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5034,REDUCE,HC_DEEP,6,n3,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5034,REDUCE,HC_DEEP,6,n4,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5034,REDUCE,HC_DEEP,6,n5,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5035,HC_NONINT,HC_NONINT,2,n0,HASH,2/35,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5035,HC_NONINT,HC_NONINT,2,n1,SHIFT,2/35,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,2,0,1,-2,0,2
5036,HC_SHIFT_UNDER_HASH,"HC_INT,HC_SHIFT_UNDER_HASH",3,n0,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
